Mol_ID,Source,DOI,Donor,Acceptor,Donor SMILES,Acceptor SMILES,Voc,Jsc,FF,PCE,HOMO_A,LUMO_A,Ehl_A,Eg_A,HOMO_D,LUMO_D,Ehl_D,Eg_D
1411,S,10.1039/c9ta02544h,,,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,CCCCCCCC(CCCC)Cc1ccc(C2(c3ccc(CC(CCCC)CCCCCC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6cscc6C5=C(C#N)C#N)cc32)sc2cc3c(cc24)C(c2ccc(CC(CCCC)CCCCCC)cc2)(c2ccc(CC(CCCC)CCCCCC)cc2)c2cc(/C=C4\C(=O)c5cscc5C4=C(C#N)C#N)sc2-3)cc1,0.972,17.25,0.67,11.25,-5.92,-4.03,1.89,1.89,-5.28,-3.48,1.8,1.8
1412,S,10.1039/c3ee42484g,,,CCCCC(CC)CC(=O)c1cc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2s1,CCCCCCCC(CCCCCCC)N1C(=O)C2=CC=c3c4c(c5ccc6c7c(ccc3c57)C(=O)N(N3C(=O)c5ccc7c8c9c(c%10ccc(c5c7%10)C3=O)=CC=C3C(=O)N(C(CCCCCCC)CCCCCCC)C(=O)C(C=C8)C39)C6=O)C=CC(C1=O)C24,0.77,9.0,0.46,3.2,-5.9,-3.8,2.1,2.1,-5.11,-3.25,1.86,1.86
1413,S,10.1039/c7tc03171h,,,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCCCC(CCCCCCC)N1C(=O)c2ccc3c4c(-c5cc6c7ccc8c9c(ccc(c%10ccc%11c(c5C(=O)N(C(CC)CC)C%11=O)c%106)c97)C(=O)N(C(CC)CC)C8=O)cc5c6c(ccc(c7c(-c8cc9c%10ccc%11c%12c(ccc(c%13ccc%14c(c8C(=O)N(C(CC)CC)C%14=O)c%139)c%12%10)C(=O)N(C(CC)CC)C%11=O)cc(c2c37)C1=O)c64)C(=O)N(C(CCCCCCC)CCCCCCC)C5=O,0.751,12.61,0.481,4.55,-6.09,-3.99,2.1,2.1,-5.22,-3.64,1.58,1.58
1414,S,10.1002/aenm.201000006,,,CCCCCCc1cc(C)sc1C,CCCCCCCC(CCCCCCC)N1C(=O)c2ccc3c4c5c(c6ccc(c2c36)C1=O)=CC=C1C(=O)N(C(CCCCCCC)CCCCCCC)C(=O)C(C=C4)C15,0.25,0.21,0.22,0.01,-5.9,-3.8,2.1,2.1,-5.0,-3.1,1.9,1.9
1415,S,10.1039/c7tc03171h,,,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCCCC(CCCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(-c7cc8c9ccc%10c%11c(ccc(c%12ccc%13c(c7C(=O)N(C(CC)CC)C%13=O)c%128)c%119)C(=O)N(C(CC)CC)C%10=O)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCCC)CCCCCCC)C5=O,0.661,10.51,0.409,2.84,-6.11,-4.01,2.1,2.1,-5.22,-3.64,1.58,1.58
1417,M,10.1039/C7TA10957A,PTB7-Th,NFDTSB,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCCCC[Si]1(CCCCCCCC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc3c(OCC(CC)CCCC)c4c5c(sc4c(OCC(CC)CCCC)c3c21)-c1sc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)cc1[Si]5(CCCCCCCC)CCCCCCCC,0.75,20.14,0.636,9.6,-5.56,-3.85,1.71,1.4,-5.21,-3.54,1.67,1.59
1418,S,10.1039/c7ta10957a,,,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCCCC[Si]1(CCCCCCCC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc3c(OCCCCCC)c4c5c(sc4c(OCCCCCC)c3c21)-c1sc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)cc1[Si]5(CCCCCCCC)CCCCCCCC,0.744,20.14,0.633,9.6,-5.56,-3.85,1.71,1.71,-5.22,-3.64,1.58,1.58
1419,S,10.1039/c7ta10957a,,,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCCCC[Si]1(CCCCCCCC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc3c4c(sc3c21)-c1sc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)cc1[Si]4(CCCCCCCC)CCCCCCCC,0.665,18.77,0.489,6.15,-5.36,-3.92,1.44,1.44,-5.22,-3.64,1.58,1.58
1420,M,10.1039/C7TA10957A,PTB7-Th,NFDTS,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCCCC[Si]1(CCCCCCCC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc3c4c(sc3c21)-c1sc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)cc1[Si]4(CCCCCCCC)CCCCCCCC,0.67,18.77,0.489,6.15,-5.36,-3.92,1.44,1.41,-5.21,-3.54,1.67,1.59
1421,S,10.1002/ajoc.201500207,,,CCCCCCc1cc(C)sc1C,CCCCCCCC[Si]1(CCCCCCCC)c2cc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)s3)ccc2-c2ccc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)s3)cc21,0.61,7.91,0.46,2.85,-5.71,-3.64,2.07,2.07,-5.2,-3.2,2.0,2.0
1422,S,10.1002/aenm.201801209,,,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7ccc(F)cc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc3OCC(CC)CCCC)sc2-4)cc1,0.817,21.9,0.65,12.1,-5.34,-4.03,1.31,1.31,-5.2,-3.61,1.59,1.59
1424,S,10.1021/acsami.6b16395,,,CCCCCCc1cc(C)sc1C,CCCCCCCCC(CCCCCC)CCN1C(=O)c2cccc3c(-c4ccc(-c5ccc6c(c5)C(=O)c5cc(-c7ccc(-c8ccc9c%10c(cccc8%10)C(=O)N(CCC(CCCCCC)CCCCCCCC)C9=O)s7)ccc5-6)s4)ccc(c23)C1=O,0.86,7.2,0.41,2.5,-6.06,-3.98,2.08,2.08,-5.2,-3.2,2.0,2.0
1425,,,,,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(C3=CC4=C(S3)C3=C(C=C(/C=C5\C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)S3)C4(CC(CC)CCCC)CC(CC)CCCC)SC(C3=CC4=C(S3)C3=C(C=C(/C=C5\C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)S3)C4(CC(CC)CCCC)CC(CC)CCCC)=C2C1=O,0.713,19.1,0.646,8.8,-5.59,-3.89,1.7,1.46,-5.33,1.85,1.84,
1426,,,,,CCCCCCc1cc(C)sc1C,CCCCCCCCC(CCCCCC)CN1C(=O)C2=CC=C3C4=C(C5=CC=CC=C5C)C5=C(C(C6=CC=CC=C6C)=C4C4=CC=C(C1=O)C2=C34)C1=CC=CC2=C1C5=CC=C2,0.96,5.21,0.47,2.37,-5.99,-3.52,2.47,,-5.01,1.89,,
1427,S,10.1016/j.synthmet.2016.07.015,,,CCCCCCCCCCCCOc1c(OCCCCCCCCCCCC)c(-c2ccc(-c3ccc4c5ccc(C)cc5n(CCCCCCCC)c4c3)s2)c2nsnc2c1-c1ccc(C)s1,CCCCCCCCC(CCCCCC)CN1C(=O)c2cccc3c(-c4ccc(C#Cc5ccc(-c6ccc7c8c(cccc68)C(=O)N(CC(CCCCCC)CCCCCCCC)C7=O)s5)s4)ccc(c23)C1=O,1.2,0.9,0.22,0.24,-5.95,-3.49,2.46,2.46,-5.23,-3.38,1.85,1.85
1428,M,10.1021/acsami.6b16395,P3HT,NAI-FN-NAI(HD),CCCCCCc1cc(C)sc1C,CCCCCCCCC(CCCCCC)CN1C(=O)c2cccc3c(-c4ccc(-c5ccc6c(c5)C(=O)c5cc(-c7ccc(-c8ccc9c%10c(cccc8%10)C(=O)N(CC(CCCCCC)CCCCCCCC)C9=O)s7)ccc5-6)s4)ccc(c23)C1=O,0.88,7.55,0.43,2.8,-6.06,-3.98,2.08,2.12,-5.06,-2.98,2.08,1.9
1430,M,10.1016/j.dyepig.2017.07.014,PBT,CzC6C8,CCCCCCCCCCCCOc1c(OCCCCCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(SCC(CC)CCCC)cc5)c5sc(C)cc5c(-c5ccc(SCC(CC)CCCC)cc5)c4s3)s2)c2nsnc2c1-c1ccc(C)s1,CCCCCCCCC(CCCCCC)Cn1c2cc(-c3ccc(/C=C4\SC(=S)N(CC)C4=O)c4nsnc34)ccc2c2ccc(-c3ccc(/C=C4\SC(=S)N(CC)C4=O)c4nsnc34)cc21,0.99,8.24,0.41,3.3,-5.79,-3.79,2.0,2.0,-5.43,-3.65,1.78,1.78
1431,S,10.1021/acs.chemmater.9b02355,,,CCCCCCCCC(CCCCCC)Cn1nc2c(-c3ccc(C)s3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6ccc([Si](CCC)(CCC)CCC)s6)c6sc(C)cc6c(-c6ccc([Si](CCC)(CCC)CCC)s6)c5s4)s3)c2n1,CCCCCCCCC(CCCCCC)Cn1c2cc3c(cc2c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5cc(F)c(F)cc5C2=C(C#N)C#N)cc1C4(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c4cc(F)c(F)cc4C2=C(C#N)C#N)sc1-3,0.9,18.64,0.662,11.18,-5.95,-3.99,1.96,1.96,-5.35,-3.4,1.95,1.95
1432,S,10.1021/acs.chemmater.9b02355,,,CCCCCCCCC(CCCCCC)Cn1nc2c(-c3ccc(C)s3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6ccc([Si](CCC)(CCC)CCC)s6)c6sc(C)cc6c(-c6ccc([Si](CCC)(CCC)CCC)s6)c5s4)s3)c2n1,CCCCCCCCC(CCCCCC)Cn1c2cc3c(cc2c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccccc5C2=C(C#N)C#N)cc1C4(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,1.03,12.3,0.435,5.51,-5.63,-3.57,2.06,2.06,-5.35,-3.4,1.95,1.95
1435,M,10.1020/jacs.7b13239,PTB7-Th,DTPC-IC,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCCCCC(CCCCCC)Cn1c2cc3c4c(ccc5c6ccc7c8c(cc1c(c86)c2c45)-c1sc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)cc1C7(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,0.863,8.53,0.424,3.12,-5.21,-3.97,1.24,1.24,-5.21,-3.54,1.67,1.59
1436,H,10.1021/jacs.7b13239,PTB7-Th,DTPC-IC,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCCCCC(CCCCCC)Cn1c2cc3c4c(ccc5c6ccc7c8c(cc1c(c86)c2c45)-c1sc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)cc1C7(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,0.863,8.53,0.424,3.12,-5.21,-3.97,1.24,,-5.21,-3.6,1.61,1.58
1437,,,,,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F,CCCCCCCCC(CCCCCC)COc1cc(-c2cc(-c3ccc(CCCCCC)cc3)c(/C=C3\C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)s2)c(OCC(CCCCCC)CCCCCCCC)cc1-c1cc(-c2ccc(CCCCCC)cc2)c(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)s1,0.93,19.01,0.722,12.76,-5.91,-3.93,1.98,1.58,-5.49,1.85,1.8,
1438,,,,,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F,CCCCCCCCC(CCCCCC)COc1cc(-c2cc(-c3ccc(CCCCCC)cc3)c(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)c(OCC(CCCCCC)CCCCCCCC)cc1-c1cc(-c2ccc(CCCCCC)cc2)c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)s1,0.94,14.55,0.515,7.04,-5.87,-3.89,1.98,1.65,-5.49,1.85,1.8,
1439,S,10.1038/s41467-019-10098-z,,,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F,CCCCCCCCC(CCCCCC)COc1cc(-c2cc(CCCCCC)c(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)c(OCC(CCCCCC)CCCCCCCC)cc1-c1cc(CCCCCC)c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)s1,0.93,16.73,0.66,10.27,-5.59,-3.81,1.78,1.78,-5.47,-3.6,1.87,1.87
1440,S,10.1038/s41467-019-10098-z,,,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F,CCCCCCCCC(CCCCCC)COc1cc(-c2cc(OCCCCCC)c(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)c(OCC(CCCCCC)CCCCCCCC)cc1-c1cc(OCCCCCC)c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)s1,1.01,12.6,0.52,6.62,-5.48,-3.66,1.82,1.82,-5.47,-3.6,1.87,1.87
1441,S,10.1038/s41467-019-10098-z,,,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F,CCCCCCCCC(CCCCCC)COc1cc(-c2ccc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)c(OCC(CCCCCC)CCCCCCCC)cc1-c1ccc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)s1,0.92,8.22,0.54,4.08,-5.62,-3.8,1.82,1.82,-5.47,-3.6,1.87,1.87
1442,,,,,CCCCCCCCCCc1cc(C)sc1-c1cc2c(=O)n(CC(CCCCCC)CCCCCCCC)c(=O)c3cc(-c4sc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)cc4CCCCCCCCCC)sc3c2s1,CCCCCCCCC(CCCCCCCC)Cn1c2cc3c(cc2c2cc4c(cc21)-c1sc2cc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)sc2c1C4(Cc1ccc(CCCCCC)cc1)Cc1ccc(CCCCCC)cc1)C(Cc1ccc(CCCCCC)cc1)(Cc1ccc(CCCCCC)cc1)c1c-3sc2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc12,0.9,18.61,0.72,12.06,-5.6,-3.96,1.64,1.51,-5.47,1.87,,
1443,,,,,CCCCCCCCN1C(=O)C2=CSC(C3=CC4=C(S3)C(OCC(CC)CCCC)=C3C=CSC3=C4OCC(CC)CCCC)=C2C1=O,CCCCCCCCC(CCCCCCCC)N1C(=O)C2=CC=C3C4=C2C(=CC=C4C2=C3C3=C(C4=CC=C5C(=O)N(C(CCCCCCCC)CCCCCCCC)C(=O)C6=C5C4=C3C=C6)C3=C2C2=CC=C4C(=O)N(C(CCCCCCCC)CCCCCCCC)C(=O)C5=CC=C3C2=C45)C1=O,1.051,4.6,0.3,1.47,-6.1,-3.9,2.2,,-5.7,2.0,,
1444,,,,,CCCCCCc1cc(C)sc1C,CCCCCCCCC(CCCCCCCC)N1C(=O)C2=CC=C3C4=C2C(=CC=C4C2=C3C3=C(C4=CC=C5C(=O)N(C(CCCCCCCC)CCCCCCCC)C(=O)C6=C5C4=C3C=C6)C3=C2C2=CC=C4C(=O)N(C(CCCCCCCC)CCCCCCCC)C(=O)C5=CC=C3C2=C45)C1=O,0.613,4.3,0.55,1.45,-6.1,-3.9,2.2,,-5.01,1.89,,
1446,,,,,CCCCCCCCC(CCCCCCCC)N1C2=CC=CC=C2C2=CC=C(C3=CC=C(C4=CC=C(C5=CC=CS5)C5=NSN=C45)S3)C=C21,CCCCCCCCC(CCCCCCCC)N1C(=O)C2=CC=C3C4=C2C(=CC=C4C2=C3C3=C(C4=CC=C5C(=O)N(C(CCCCCCCC)CCCCCCCC)C(=O)C6=C5C4=C3C=C6)C3=C2C2=CC=C4C(=O)N(C(CCCCCCCC)CCCCCCCC)C(=O)C5=CC=C3C2=C45)C1=O,0.931,2.9,0.28,0.75,-6.1,-3.9,2.2,,-5.5,1.9,,
1447,S,10.1002/anie.201207608,,,CCCCCCc1cc(C)sc1C,CCCCCCCCC(CCCCCCCC)n1c(=O)c2ccc3c4c(ccc(c1=O)c24)c1c3c2c3ccc4c(=O)n(C(CCCCCCCC)CCCCCCCC)c(=O)c5ccc(c3c45)c2c2c3ccc4c(=O)n(C(CCCCCCCC)CCCCCCCC)c(=O)c5ccc(c3c54)c12,0.58,4.87,0.57,1.6,-5.81,-3.61,2.2,2.2,-4.9,-3.0,1.9,1.9
1448,S,10.1039/c3ta14839d,,,CCCCCCc1cc(C)sc1C,CCCCCCCCC(CCCCCCCC)n1c(=O)c2ccc3c4c(ccc(c1=O)c24)c1c3c2c3ccc4c(=O)n(C(CCCCCCCC)CCCCCCCC)c(=O)c5ccc(c3c45)c2c2c3ccc4c(=O)n(C(CCCCCCCC)CCCCCCCC)c(=O)c5ccc(c3c54)c12,0.58,4.87,0.57,1.6,-6.1,-3.9,2.2,2.2,-5.2,-3.2,2.0,2.0
1449,,,,,CCCCCCCCC(CCCCCC)COc1cnc2c(C)c(F)c(F)c(-c3ccc(C)s3)c2n1,CCCCCCCCC(CCCCCCCC)N1C2=CC3=C(C=C2C2=C1C=C1C(=C2)C(C2=CC(CCCCCC)=CC=C2)(C2=CC(CCCCCC)=CC=C2)C2=C1SC(/C=C1\C(=O)C4=C(C=C(Cl)C=C4)C1=C(C#N)C#N)=C2)C(C1=CC=CC(CCCCCC)=C1)(C1=CC=CC(CCCCCC)=C1)C1=C3SC(/C=C2\C(=O)C3=C(C=C(Cl)C=C3)C2=C(C#N)C#N)=C1,0.992,16.67,0.734,12.14,-5.65,-3.89,1.76,,-5.54,2.62,1.93,
1450,H,10.1021/acs.chemmater.8b02276,PBDB-T,SN6IC-4F,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,CCCCCCCCC(CCCCCCCC)n1c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2c2sc3c(sc4c5sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc5n(C(CCCCCCCC)CCCCCCCC)c43)c21,0.78,23.2,0.73,13.2,-5.52,-4.11,1.41,,-5.33,-3.48,1.85,1.84
1451,H,10.1021/acs.chemmater.8b02276,PBDB-T,SN6IC,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,CCCCCCCCC(CCCCCCCC)n1c2cc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc2c2sc3c(sc4c5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5n(C(CCCCCCCC)CCCCCCCC)c43)c21,0.88,16.5,0.66,9.6,-5.38,-3.93,1.45,,-5.33,-3.48,1.85,1.84
1452,S,10.1039/c5ra03607k,,,CCCCCCc1cc(C)sc1C,CCCCCCCCC(CCCCCCCC)n1c2cc(-c3ccc(/C=C(\C#N)C(=O)OCC)s3)ccc2c2ccc(-c3ccc(/C=C(\C#N)C(=O)OCC)s3)cc21,1.0,2.34,0.44,1.03,-5.63,-3.37,2.26,2.26,-5.2,-3.2,2.0,2.0
1453,S,10.1039/c5ra03607k,,,CCCCCCc1cc(C)sc1C,CCCCCCCCC(CCCCCCCC)n1c2cc(-c3ccc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)s3)ccc2c2ccc(-c3ccc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)s3)cc21,0.61,0.13,0.26,0.02,-5.57,-3.57,2.0,2.0,-5.2,-3.2,2.0,2.0
1454,S,10.1039/c5ra03607k,,,CCCCCCc1cc(C)sc1C,CCCCCCCCC(CCCCCCCC)n1c2cc(-c3ccc(/C=C4\SC(=S)N(CC)C4=O)s3)ccc2c2ccc(-c3ccc(/C=C4\SC(=S)N(CC)C4=O)s3)cc21,1.03,4.69,0.53,2.56,-5.53,-3.48,2.05,2.05,-5.2,-3.2,2.0,2.0
1455,S,10.1021/acs.chemmater.6b00131,,,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCCCCC(CCCCCCCC)n1c2cc(-c3ccc(C=C(C#N)C#N)c4nsnc34)ccc2c2ccc(-c3ccc(C=C(C#N)C#N)c4nsnc34)cc21,0.88,10.6,0.53,5.3,-6.05,-4.13,1.92,1.92,-5.22,-3.64,1.58,1.58
1458,M,10.1039/C7TA04703G,P1_BDT-TBT,PY1,CCCCCCCCCCCCOc1c2cc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nsnc45)s3)sc2c(OCCCCCCCCCCCC)c2cc(C)sc12,CCCCCCCCC(CCCCCCCC)n1c2cc(-c3sc(-c4sc(/C=C5\C(=O)N(CCCC)C(=O)C(C#N)=C5C)cc4CCCCCC)cc3CCCCCC)sc2c2sc(-c3sc(-c4sc(/C=C5\C(=O)N(CCCC)C(=O)C(C#N)=C5C)cc4CCCCCC)cc3CCCCCC)cc21,0.83,10.53,0.56,4.89,-5.27,-4.0,1.27,1.4,-5.1,-3.48,1.62,1.6
1459,S,10.1021/acsami.8b17753,,,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,CCCCCCCCC[Si]1(CCCCCCCC)c2cc(/C=C3\C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)sc2-c2sc3c(CCCCCC)c4c5c(sc4c(CCCCCC)c3c21)-c1sc(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)cc1[Si]5(CCCCCCCC)CCCCCCCC,0.79,16.4,0.6,7.9,-5.45,-4.01,1.44,1.44,-5.33,-3.29,2.04,2.04
1461,S,10.1021/acsami.8b17753,,,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,CCCCCCCCC[Si]1(CCCCCCCC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc3c(CCCCCC)c4c5c(sc4c(CCCCCC)c3c21)-c1sc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)cc1[Si]5(CCCCCCCC)CCCCCCCC,0.84,16.8,0.654,9.4,-5.42,-3.9,1.52,1.52,-5.33,-3.29,2.04,2.04
